3218945826.0,6389572333.0,0.5836212553576361,2.0
1707448146.0,419060430.0,0.6755331122520081,2.0
419082340.0,419082033.0,0.703643099469503,2.0
1616060674.0,1237748587.0,0.8557689071997218,2.0
6883634576.0,3326635583.0,1.1713936883193727,2.0
5477244677.0,419065084.0,1.1852802039762032,2.0
6448516327.0,6448516321.0,1.1882668059525532,2.0
419076059.0,419076282.0,1.3002086376873427,2.0
5774732061.0,5774732084.0,1.3091915235106912,2.0
419073125.0,4821426775.0,1.3756001896591865,2.0
1332029109.0,1332033851.0,1.4360349850546568,2.0
419082830.0,1086155301.0,1.5334544526991696,2.0
419060104.0,1271395662.0,1.5380880497518017,2.0
610908976.0,419079651.0,1.6417164913632671,2.0
1626484104.0,5562198794.0,1.7508576618589153,2.0
1086155460.0,419080928.0,1.7862657830283417,2.0
419080975.0,111.0,1.863268753409001,3.0
6606566660.0,1453644564.0,2.114205007321052,2.0
6350751416.0,6350751415.0,2.355510004112696,2.0
1868443512.0,419062303.0,2.3850092612521694,2.0
6839526644.0,419082423.0,2.3859533979889975,2.0
1297048345.0,109.0,2.5338022908010602,3.0
6839526629.0,419085139.0,2.7136295879485655,2.0
419063618.0,419063303.0,2.7715052912083533,2.0
419085158.0,120.0,2.8113987772596567,3.0
2990895407.0,6744562508.0,2.828071136136606,2.0
1297455764.0,1301021072.0,2.8567082275343645,2.0
4778647853.0,3854884934.0,2.8745306465914897,2.0
5884572101.0,103.0,2.9814861883733244,3.0
419069854.0,3323639661.0,3.075009499033917,2.0
5882819618.0,7137469689.0,3.076816100650929,2.0
1801646475.0,5333361509.0,3.0899139545854184,2.0
5286598783.0,2941706455.0,3.0905472287288305,2.0
106.0,113.0,3.0996330808982697,4.0
2990895623.0,112.0,3.123637164854483,3.0
419083473.0,116.0,3.3002764838902356,4.0
419075523.0,1682971832.0,3.329007286039577,2.0
105.0,114.0,3.4028195913906765,4.0
6873408389.0,107.0,3.5185127427202625,3.0
1706228637.0,101.0,3.554267501162342,3.0
5306304227.0,419070957.0,3.7193371094372796,2.0
102.0,135.0,3.924809272509485,6.0
1345984828.0,419055423.0,4.013354013390065,2.0
1559355478.0,118.0,4.376724891069767,3.0
419068969.0,6902415495.0,4.405577777930035,2.0
1543811433.0,6350908289.0,4.612679893001417,2.0
100.0,126.0,4.64715870753434,4.0
419059511.0,119.0,4.768898516358183,3.0
576950963.0,4061333910.0,4.951015024479817,2.0
3242674837.0,108.0,4.955789056429602,3.0
121.0,130.0,5.020616948790836,5.0
122.0,124.0,5.028132178816973,5.0
419062830.0,132.0,5.294381008853601,3.0
419080140.0,133.0,5.484038933032029,5.0
123.0,145.0,5.560300034340474,4.0
136.0,138.0,5.977283937712398,5.0
419068850.0,131.0,6.057956873772727,3.0
419071944.0,419071043.0,6.067895368713614,2.0
6830612867.0,115.0,6.441375817162434,3.0
110.0,150.0,6.546041459260183,7.0
419068368.0,140.0,6.550596254127578,3.0
117.0,137.0,6.657006207927105,6.0
1336899845.0,1401194947.0,7.299128857555902,2.0
144.0,156.0,8.163058825950435,5.0
6839526641.0,151.0,8.260034909757382,6.0
104.0,146.0,8.312701994699154,6.0
3058980890.0,142.0,8.448427912941229,3.0
157.0,160.0,8.65280728343053,5.0
139.0,152.0,8.821917880929274,6.0
2552658665.0,149.0,9.448942259587827,4.0
125.0,134.0,9.79067365177604,5.0
153.0,155.0,10.674204092125056,10.0
4228854395.0,163.0,10.723422202258664,6.0
1519373166.0,154.0,11.201727046344063,5.0
141.0,158.0,11.215470668067127,9.0
1609145036.0,128.0,12.62757098204609,4.0
419057398.0,1782335498.0,14.3684423086999,2.0
159.0,162.0,14.446312404677634,9.0
148.0,167.0,15.112239926532926,7.0
147.0,168.0,15.44679341400448,9.0
127.0,143.0,16.43780004604093,5.0
129.0,172.0,16.443980636345852,8.0
166.0,169.0,17.71920497485035,7.0
164.0,174.0,20.79473730208732,15.0
165.0,171.0,21.39855628048351,16.0
161.0,180.0,23.351089365005894,11.0
173.0,181.0,31.46107778937237,13.0
177.0,178.0,31.606670870738995,16.0
176.0,182.0,33.61787575278977,9.0
179.0,185.0,40.03257250655175,20.0
184.0,187.0,52.41128101208659,32.0
5623040947.0,3071323369.0,60.00058393017119,2.0
186.0,189.0,60.30704129773083,33.0
170.0,175.0,70.75206529993649,9.0
183.0,190.0,86.89557748062522,47.0
188.0,192.0,98.42378340381883,42.0
193.0,195.0,147.07919156583336,51.0
194.0,196.0,185.25790278902323,98.0
191.0,197.0,358.35269375836447,100.0
